x,y
2.161617645720612,-1.4812851120466277
1.8456663436817906,-1.3829117826982562
1.541397074202612,-1.1066536226401986
1.430731711938592,-1.2668841126485373
0.8502806411429238,-0.713210171093297
0.7305733552217901,0.1840732061808184
0.7489806758398719,-0.4032653313120445
0.7086541427086674,-0.4425865712536394
0.7070944672097167,0.39662327199289216
0.7467567944090059,0.25284499136554117
0.7720412935455601,0.3873027914075985
0.8107715726863199,0.5018667141514079
0.8609582441014607,0.3254263848583384
0.8935008825872945,0.14185415200636153
0.9076862977879308,0.18030997459516895
0.9257172952474476,0.22098813106351395
0.947816108353799,-0.07359028592370126
0.9404570797614289,0.36786873888654775
0.9772439536500837,0.25429777841211765
1.0026737314912955,0.511707905497532
1.0538445220410486,0.3407836891610364
1.0879228909571523,0.15244660398498736
1.1031675513556511,0.574168537010234
1.1605844050566745,0.3888145584679471
1.1994658609034692,0.10605567246772957
1.210071428150242,-0.03482065988255792
1.2065893621619863,0.3719183973442881
1.2437812018964152,0.21114652161038025
1.2648958540574533,0.47378798683555046
1.3122746527410083,0.5989493650668116
1.3721695892476895,0.9102867995474606
1.4631982692024357,0.9789246422649973
1.5610907334289355,0.6318048468619395
1.6242712181151293,1.2364176732452052
1.7479129854396498,1.3251036688608555
1.8804233523257354,1.6439211924922765
2.044815471574963,1.4700215936079837
2.1918176309357613,1.3409574314019796
2.3259133740759594,1.323354325071162
2.6169842967646266,1.2660207858204005
3.0140272464291846,0.7795850036155931
3.091985746790744,0.7470608055016038
3.1666918273409044,0.5043785407962578
3.21712968142053,0.19550939610062446
3.2366806210305925,0.09243608268020136
3.2459242292986126,-0.03239491249532157
3.24268473804908,0.02325637079963544
3.2450103751290436,0.17472328041120735
3.262482703170164,0.12703883949465963
3.27518658711963,0.13473980660781837
3.2886605677804117,0.026695323137052557
3.291330100094117,0.21401095184350832
3.243919464709041,-1.2565618317222964
3.1182632815368114,-1.5889824103607988
2.9593650405007317,-2.0719473865546205
2.7521703018452697,-1.876688213219667
2.363225171139678,-1.740914307761727
2.189133740363505,-1.5853152829551154
2.0306022120679934,-1.5492709687967428
